candle_time,open,close,high,low,volume,ma,week,bias,invest_rate,smart_invest,normal_invest,si_share,ni_share,smart_share,normal_share,smart_capital,normal_capital,smart_invest_all,normal_invest_all,smart_rate,normal_rate
2018-01-06 08:00:00,16912.0,17169.0,17252.0,16251.0,29616.48524759,5630.220316288957,5,2.0494366180179235,0.3999999999999999,,,0.0,,0.07976170641144138,0.19940426602860353,1369.428737378037,3423.571843445094,1199.9999999999995,,,
2018-01-07 08:00:00,17165.0,16215.35727958,17178.0,15712.0,30838.08496089,5688.847745407278,6,1.8503763864432803,0.3999999999999999,,,0.0,,0.07976170641144138,0.19940426602860353,1293.3645666904888,3233.4114167262233,1199.9999999999995,,,
2018-01-08 08:00:00,16213.0,14906.0,16329.0,13755.0,64952.71702253,5741.995745407277,0,1.5959615194634253,0.3999999999999999,,,0.0,,0.07976170641144138,0.19940426602860353,1188.9279957689453,2972.3199894223644,1199.9999999999995,,,
2018-01-09 08:00:00,14911.0,14425.0,15355.0,14122.0,43436.35912279,5793.267345407277,1,1.4899593165566047,0.3999999999999999,,,0.0,,0.07976170641144138,0.19940426602860353,1150.562614985042,2876.406537462606,1199.9999999999995,,,
2018-01-10 08:00:00,14429.0,14900.0,14901.0,13300.0,57332.64613851,5846.686945407277,2,1.5484518222246078,0.3999999999999999,,,0.0,,0.07976170641144138,0.19940426602860353,1188.4494255304767,2971.123563826193,1199.9999999999995,,,
2018-01-11 08:00:00,14900.0,13254.0,14999.0,12639.0,71695.39341684,5893.314945407277,3,1.248988917574986,0.3999999999999999,399.9999999999999,1000.0,0.030134366881848635,0.07533591720462161,0.10989607329329001,0.27474018323322513,1456.5625554292658,3641.4063885731657,1599.9999999999995,4000.0,0.9103515971432914,0.9103515971432914
2018-01-12 08:00:00,13253.0,13794.0,14100.0,12751.0,37423.47346585,5942.011345407277,4,1.3214361599396327,0.3999999999999999,,,0.0,,0.10989607329329001,0.27474018323322513,1515.9064350076424,3789.7660875191073,1599.9999999999995,,,
2018-01-13 08:00:00,13790.0,14199.0,14580.0,13750.0,29006.20195027,5991.993345407277,5,1.3696621777597935,0.3999999999999999,,,0.0,,0.10989607329329001,0.27474018323322513,1560.414344691425,3901.0358617285638,1599.9999999999995,,,
2018-01-14 08:00:00,14192.0,13558.0,14393.0,12874.34212454,35602.02327452,6039.185345407277,6,1.2450047853409045,0.3999999999999999,,,0.0,,0.10989607329329001,0.27474018323322513,1489.970961710426,3724.927404276066,1599.9999999999995,,,
2018-01-15 08:00:00,13554.0,13601.0,14356.0,13300.0,33507.90572265,6086.401745407277,0,1.2346536704158815,0.3999999999999999,,,0.0,,0.10989607329329001,0.27474018323322513,1494.6964928620375,3736.741232155095,1599.9999999999995,,,
2018-01-16 08:00:00,13602.0,11065.0,13617.0,9940.0,131832.52144202,6123.246145407278,1,0.8070480489011974,0.3999999999999999,,,0.0,,0.10989607329329001,0.27474018323322513,1216.000050990254,3040.000127475636,1599.9999999999995,,,
2018-01-17 08:00:00,11065.0,11108.0,11497.0,9231.1,132246.81650434,6160.738145407278,2,0.803030698242031,0.3999999999999999,,,0.0,,0.10989607329329001,0.27474018323322513,1220.7255821418655,3051.813955354665,1599.9999999999995,,,
2018-01-18 08:00:00,11113.0,11030.0,11904.0,10515.0,85205.02453748,6197.580145407278,3,0.7797268839151343,0.3999999999999999,399.9999999999999,1000.0,0.03621041692221413,0.09052604230553535,0.14610649021550415,0.3652662255387605,1611.5545870770106,4028.886467692528,1999.9999999999995,5000.0,0.8057772935385055,0.8057772935385057
2018-01-19 08:00:00,11031.0,11476.0,11900.0,10647.0,48550.29998555,6236.174945407278,4,0.8402306061749707,0.3999999999999999,,,0.0,,0.14610649021550415,0.3652662255387605,1676.7180817131257,4191.795204282816,1999.9999999999995,,,
2018-01-20 08:00:00,11477.0,12731.0,13017.0,11407.0,46302.63241255,6280.010945407278,5,1.027225766112794,0.3999999999999999,,,0.0,,0.14610649021550415,0.3652662255387605,1860.0817269335832,4650.20431733396,1999.9999999999995,,,
2018-01-21 08:00:00,12731.0,11514.0,12732.0,11015.0,53624.38681432,6318.922145407278,6,0.8221462039010263,0.3999999999999999,,,0.0,,0.14610649021550415,0.3652662255387605,1682.2701283413148,4205.675320853288,1999.9999999999995,,,
2018-01-22 08:00:00,11513.0,10779.0,11900.0,10009.0,66353.71775118,6354.558145407278,0,0.696262706761203,0.3999999999999999,,,0.0,,0.14610649021550415,0.3652662255387605,1574.8818580329191,3937.204645082299,1999.9999999999995,,,
2018-01-23 08:00:00,10779.0,10811.0,11427.0,9900.0,63851.92778121,6390.036145407278,1,0.6918527147565838,0.3999999999999999,,,0.0,,0.14610649021550415,0.3652662255387605,1579.5572657198154,3948.8931642995394,1999.9999999999995,,,
2018-01-24 08:00:00,10812.0,11391.0,11557.88958366,10430.0,43857.62788588,6427.734145407278,2,0.7721641471651494,0.3999999999999999,,,0.0,,0.14610649021550415,0.3652662255387605,1664.2990300448078,4160.747575112021,1999.9999999999995,,,
2018-01-25 08:00:00,11390.0,11147.0,11734.0,10845.0,34411.83155151,6464.084945407278,3,0.724451348356727,0.3999999999999999,399.9999999999999,1000.0,0.035830348851890355,0.08957587212972591,0.1819368390673945,0.4548420976684864,2028.0499450842465,5070.124862710618,2399.9999999999995,6000.0,0.8450208104517696,0.8450208104517697
2018-01-26 08:00:00,11147.0,11070.0,11700.0,10276.0,56747.00561351,6500.258545407278,4,0.7030091838149188,0.3999999999999999,,,0.0,,0.1819368390673945,0.4548420976684864,2014.040808476057,5035.102021190144,2399.9999999999995,,,
2018-01-27 08:00:00,11069.0,11458.0,11689.0,10800.0,34400.30046139,6537.741345407278,5,0.7525930431691327,0.3999999999999999,,,0.0,,0.1819368390673945,0.4548420976684864,2084.632302034206,5211.580755085517,2399.9999999999995,,,
2018-01-28 08:00:00,11458.0,11828.0,12190.0,11390.0,29622.62450128,6576.054945407277,6,0.7986467719921785,0.3999999999999999,,,0.0,,0.1819368390673945,0.4548420976684864,2151.948932489142,5379.872331222857,2399.9999999999995,,,
2018-01-29 08:00:00,11835.0,11217.81768538,11975.0,11070.0,25648.29835264,6611.344216148797,0,0.6967529323279644,0.3999999999999999,,,0.0,,0.1819368390673945,0.4548420976684864,2040.9342909123527,5102.3357272808835,2399.9999999999995,,,
2018-01-30 08:00:00,11217.81768538,10171.0,11250.0,9860.4,61285.95988124,6642.955816148797,1,0.5310955366095691,0.3999999999999999,,,0.0,,0.1819368390673945,0.4548420976684864,1850.4795901544694,4626.198975386175,2399.9999999999995,,,
2018-01-31 08:00:00,10171.0,10267.0,10414.0,9760.0,43232.31052511,6675.520216148798,2,0.5380074762058287,0.3999999999999999,,,0.0,,0.1819368390673945,0.4548420976684864,1867.9455267049393,4669.863816762349,2399.9999999999995,,,
2018-02-01 08:00:00,10268.0,9181.0,10336.0,8941.0,78778.32009414,6704.323416148798,3,0.3694148432466125,0.6,600.0,1000.0,0.0652544764162981,0.10875746069383017,0.2471913154836926,0.5635995583623166,2269.463467455782,5174.407545324429,2999.9999999999995,7000.0,0.7564878224852608,0.7392010779034898
2018-02-02 08:00:00,9181.0,8890.9,9213.0,7960.0,123340.81540421,6731.659416148797,4,0.3207590358287185,0.6,,,0.0,,0.2471913154836926,0.5635995583623166,2197.7532668339627,5010.90731344352,2999.9999999999995,,,
2018-02-03 08:00:00,8890.0,9225.06926588,9499.0,8180.0,51910.03301381,6759.730093212318,5,0.3647097056646116,0.6,,,0.0,,0.2471913154836926,0.5635995583623166,2280.3570072610596,5199.244964111748,2999.9999999999995,,,
2018-02-04 08:00:00,9223.9,8185.2,9410.0,7809.0,74417.19860811,6783.884093212318,6,0.20656542587303087,0.7,,,0.0,,0.2471913154836926,0.5635995583623166,2023.3103554971208,4613.175105107233,2999.9999999999995,,,
2018-02-05 08:00:00,8185.2,6946.6,8380.0,6651.0,131291.80006036,6802.903293212318,0,0.021122850141212113,0.9,,,0.0,,0.2471913154836926,0.5635995583623166,1717.139192139019,3915.1006921196686,2999.9999999999995,,,
2018-02-06 08:00:00,6948.6,7678.8,7880.0,6000.0,192767.51589836,6824.370493212318,1,0.1252026846487186,0.8,,,0.0,,0.2471913154836926,0.5635995583623166,1898.1326733361789,4327.768288752556,2999.9999999999995,,,
2018-02-07 08:00:00,7677.2,7586.9,8488.9,7175.1,106698.95836063,6845.094493212318,2,0.10837038225305215,0.8,,,0.0,,0.2471913154836926,0.5635995583623166,1875.4157914432274,4275.97348933906,2999.9999999999995,,,
2018-02-08 08:00:00,7585.0,8239.7,8648.9,7565.0,77616.13731753,6868.209293212318,3,0.19968679582072338,0.8,800.0,1000.0,0.09694549526124055,0.1211818690765507,0.3441368107449332,0.6847814274388673,2835.5840794950263,5642.393527668035,3799.9999999999995,8000.0,0.7462063367092175,0.7052991909585044
2018-02-09 08:00:00,8239.8,8678.1,8750.0,7724.9,63038.20332767,6892.968893212318,4,0.25897855255745406,0.7,,,0.0,,0.3441368107449332,0.6847814274388673,2986.4536573256046,5942.601705457234,3799.9999999999995,,,
2018-02-10 08:00:00,8679.1,8563.0,9074.9,8151.3,68145.76424786,6916.673293212319,5,0.23802291029175904,0.7,,,0.0,,0.3441368107449332,0.6847814274388673,2946.843510408863,5863.78336315902,3799.9999999999995,,,
2018-02-11 08:00:00,8563.0,8069.3,8570.0,7851.0,52226.57572134,6937.572093212319,6,0.16313025530861983,0.8,,,0.0,,0.3441368107449332,0.6847814274388673,2776.9431669440896,5525.7067724324515,3799.9999999999995,,,
2018-02-12 08:00:00,8070.7,8902.9,9000.0,8069.57681296,51386.55107161,6962.607693212318,0,0.27867322019007723,0.7,,,0.0,,0.3441368107449332,0.6847814274388673,3063.8156123810654,6096.540570345491,3799.9999999999995,,,
2018-02-13 08:00:00,8902.8,8511.6,8952.9,8313.52192073,39510.97625897,6985.528093212319,1,0.21846192391245717,0.7,,,0.0,,0.3441368107449332,0.6847814274388673,2929.1548783365733,5828.585597788663,3799.9999999999995,,,
2018-02-14 08:00:00,8512.1,9455.5,9489.0,8512.1,50355.10445747,7012.114093212319,2,0.3484521036462973,0.6,,,0.0,,0.3441368107449332,0.6847814274388673,3253.985613998716,6474.950787148209,3799.9999999999995,,,
2018-02-15 08:00:00,9452.8,9996.0,10176.0,9338.0,67559.44509757,7040.874093212318,3,0.4197100910576629,0.5,500.0,1000.0,0.049945090367649804,0.09989018073529961,0.394081901112583,0.7846716081741669,3939.2426835213796,7843.577395308973,4300.0,9000.0,0.9161029496561348,0.8715085994787748
2018-02-16 08:00:00,9996.0,10162.0,10271.0,9670.0,43868.12020493,7069.754893212318,4,0.4373907092248065,0.5,,,0.0,,0.394081901112583,0.7846716081741669,4004.6602791060686,7973.832882265884,4300.0,,,
2018-02-17 08:00:00,10161.0,11062.0,11084.0,10049.0,52814.53068791,7103.724493212318,5,0.5572112925508099,0.3999999999999999,,,0.0,,0.394081901112583,0.7846716081741669,4359.333990107393,8680.037329622635,4300.0,,,
2018-02-18 08:00:00,11062.0,10400.0,11250.0,10122.0,69821.77417197,7134.6160932123175,6,0.4576817959265224,0.5,,,0.0,,0.394081901112583,0.7846716081741669,4098.4517715708635,8160.584725011336,4300.0,,,
2018-02-19 08:00:00,10399.0,11172.0,11250.0,10308.0,50701.38956789,7169.726893212318,0,0.5582183486761108,0.3999999999999999,,,0.0,,0.394081901112583,0.7846716081741669,4402.682999229777,8766.351206521793,4300.0,,,
2018-02-20 08:00:00,11172.0,11211.0,11788.0,11100.0,60919.59904305,7205.060893212318,1,0.5559896253703509,0.3999999999999999,,,0.0,,0.394081901112583,0.7846716081741669,4418.052193373168,8796.953399240585,4300.0,,,
2018-02-21 08:00:00,11212.0,10450.0,11239.0,10200.0,76960.87306869999,7237.110893212318,2,0.4439463695106633,0.5,,,0.0,,0.394081901112583,0.7846716081741669,4118.155866626493,8199.818305420044,4300.0,,,
2018-02-22 08:00:00,10451.0,9826.5,10915.0,9740.0,71231.4916942,7265.976493212317,3,0.3523990903603468,0.6,600.0,1000.0,0.060967928354758345,0.10161321392459725,0.45504982946734135,0.8862848220987641,4471.547149260829,8709.077804353507,4900.0,10000.0,0.9125606427062917,0.8709077804353507
2018-02-23 08:00:00,9826.4,10144.0,10395.0,9583.1,59075.59463978,7296.586893212318,4,0.39023904579776897,0.6,,,0.0,,0.45504982946734135,0.8862848220987641,4616.0254701167105,8990.473235369864,4900.0,,,
2018-02-24 08:00:00,10143.0,9666.3,10500.0,9350.3,55697.19406067,7324.9240932123175,5,0.319645074405253,0.6,,,0.0,,0.45504982946734135,0.8862848220987641,4398.648166580161,8567.094975853282,4900.0,,,
2018-02-25 08:00:00,9665.6,9583.0,9840.0,9280.4,30561.64547224,7352.398093212318,6,0.30338426707973803,0.6,,,0.0,,0.45504982946734135,0.8862848220987641,4360.742515785532,8493.267450172456,4900.0,,,
2018-02-26 08:00:00,9579.0,10320.0,10439.0,9359.9,45959.25163133,7383.180493212318,0,0.397771598498456,0.6,,,0.0,,0.45504982946734135,0.8862848220987641,4696.114240102963,9146.459364059247,4900.0,,,
2018-02-27 08:00:00,10321.0,10582.0,10888.0,10125.0,39700.54163029,7414.817293212318,1,0.4271423801213536,0.5,,,0.0,,0.45504982946734135,0.8862848220987641,4815.337295423406,9378.665987449122,4900.0,,,
2018-02-28 08:00:00,10583.0,10315.0,11065.0,10261.0,43849.47217569999,7445.377693212318,2,0.3854233357971635,0.6,,,0.0,,0.45504982946734135,0.8862848220987641,4693.838990955626,9142.027939948752,4900.0,,,
2018-03-01 08:00:00,10314.0,10908.0,11095.0,10210.0,33869.22445966,7478.999293212318,3,0.45848389234368897,0.5,500.0,1000.0,0.04576926323020053,0.09153852646040106,0.5008190926975419,0.9778233485591652,5462.934663144787,10666.097086083373,5400.0,11000.0,1.0116545672490347,0.969645189643943
2018-03-02 08:00:00,10920.0,11024.0,11189.0,10762.0,28855.82862948,7513.162093212318,4,0.4672916494054493,0.5,,,0.0,,0.5008190926975419,0.9778233485591652,5521.029677897702,10779.524594516237,5400.0,,,
2018-03-03 08:00:00,11025.0,11454.95955159,11530.0,11025.0,30650.73751883,7549.4075314186775,5,0.5173322547388556,0.3999999999999999,,,0.0,,0.5008190926975419,0.9778233485591652,5736.862449514345,11200.926906345527,5400.0,,,
2018-03-04 08:00:00,11454.0,11500.0,11549.0,11050.0,28076.33766207,7585.322731418678,6,0.516085789252788,0.3999999999999999,,,0.0,,0.5008190926975419,0.9778233485591652,5759.419566021732,11244.9685084304,5400.0,,,
2018-03-05 08:00:00,11500.0,11402.0,11700.0,11356.0,27673.45862513,7620.857931418678,0,0.4961570078603256,0.5,,,0.0,,0.5008190926975419,0.9778233485591652,5710.339294937373,11149.141820271601,5400.0,,,
2018-03-06 08:00:00,11402.0,10720.0,11411.0,10567.0,44204.34909731,7653.848331418678,1,0.40060261659418017,0.5,,,0.0,,0.5008190926975419,0.9778233485591652,5368.780673717649,10482.266296554251,5400.0,,,
2018-03-07 08:00:00,10719.0,9910.6,10899.0,9400.0,75229.1298207,7683.808331418678,2,0.2898031252908914,0.7,,,0.0,,0.5008190926975419,0.9778233485591652,4963.417700088259,9690.816078230462,5400.0,,,
2018-03-08 08:00:00,9910.5,9300.0,10112.0,9025.0,67737.89183319,7711.623531418679,3,0.20597173372247252,0.7,700.0,1000.0,0.07515608307968155,0.10736583297097364,0.5759751757772235,1.0851891815301389,5356.569134728178,10092.259388230292,6100.0,12000.0,0.878126087660357,0.8410216156858576
2018-03-09 08:00:00,9300.0,9216.2,9428.0,8342.0,98209.14736199,7738.707931418678,4,0.19092231954933928,0.8,,,0.0,,0.5759751757772235,1.0851891815301389,5308.302414998047,10001.320534818067,6100.0,,,
2018-03-10 08:00:00,9216.1,8769.9,9506.4,8670.9,52532.10288514,7763.691531418677,5,0.12960438529909696,0.8,,,0.0,,0.5759751757772235,1.0851891815301389,5051.244694048672,9517.000603101165,6100.0,,,
2018-03-11 08:00:00,8772.5,9527.7,9729.0,8428.0,70479.03366867,7791.482731418678,6,0.22283528417256615,0.7,,,0.0,,0.5759751757772235,1.0851891815301389,5487.718682252653,10339.356964864704,6100.0,,,
2018-03-12 08:00:00,9525.9,9130.2,9900.0,8770.0,67584.63439057,7817.609131418677,0,0.1679018286174056,0.8,,,0.0,,0.5759751757772235,1.0851891815301389,5258.768549881206,9907.994265206475,6100.0,,,
2018-03-13 08:00:00,9130.2,9135.2,9482.4,8822.0,61535.84281184,7843.777131418677,1,0.16464298346882644,0.8,,,0.0,,0.5759751757772235,1.0851891815301389,5261.648425760092,9913.420211114126,6100.0,,,
2018-03-14 08:00:00,9136.0,8176.0,9439.6,7916.0,78853.59717725,7866.5639314186765,2,0.039335607169662834,0.9,,,0.0,,0.5759751757772235,1.0851891815301389,4709.173037154579,8872.506748190415,6100.0,,,
2018-03-15 08:00:00,8175.6,8250.1,8418.0,7665.1,82546.4115633,7889.396331418678,3,0.045720059359276824,0.9,900.0,1000.0,0.1089261974966424,0.12102910832960266,0.6849013732738658,1.2062182898597416,5650.5048196467205,9951.421513171854,7000.0,13000.0,0.8072149742352458,0.765493962551681
2018-03-16 08:00:00,8249.5,8250.0,8604.5,7902.0,56404.93713158,7912.484731418677,4,0.0426560404269883,0.9,,,0.0,,0.6849013732738658,1.2062182898597416,5650.436329509393,9951.300891342868,7000.0,,,
2018-03-17 08:00:00,8250.0,7845.0,8367.0,7728.1,48918.44713816,7934.591531418678,5,-0.011291259425758881,1.1,,,0.0,,0.6849013732738658,1.2062182898597416,5373.051273333477,9462.782483949673,7000.0,,,
2018-03-18 08:00:00,7838.6,8200.3,8300.0,7240.0,88941.82113808,7958.257531418677,6,0.030414003018343468,0.9,,,0.0,,0.6849013732738658,1.2062182898597416,5616.3967312576815,9891.351842336839,7000.0,,,
2018-03-19 08:00:00,8200.3,8600.2,8717.0,8085.7,73251.92027749,7983.155931418677,0,0.07729325017351497,0.9,,,0.0,,0.6849013732738658,1.2062182898597416,5890.288790429901,10373.71853645175,7000.0,,,
2018-03-20 08:00:00,8600.2,8899.7,9040.0,8305.1,54284.58176604,8009.434331418676,1,0.11115212782119603,0.8,,,0.0,,0.6849013732738658,1.2062182898597416,6095.416751725424,10734.980914264743,7000.0,,,
2018-03-21 08:00:00,8899.8,8888.2,9177.5,8752.0,42887.78508745,8036.161131418676,2,0.10602560783035332,0.8,,,0.0,,0.6849013732738658,1.2062182898597416,6087.540385932774,10721.109403931356,7000.0,,,
2018-03-22 08:00:00,8888.3,8699.3,9095.92211691,8450.0,54388.37095067,8063.043931418676,3,0.0789101577509792,0.9,900.0,1000.0,0.10330164748509069,0.11477960831676744,0.7882030207589565,1.320997898176509,6856.81453848839,11491.757015606903,7900.0,14000.0,0.8679512074035937,0.8208397868290646
2018-03-23 08:00:00,8697.5,8914.4,8917.6,8271.1,44941.30622512,8091.001531418676,4,0.10176718733570048,0.8,,,0.0,,0.7882030207589565,1.320997898176509,7026.357008253642,11775.90366350467,7900.0,,,
2018-03-24 08:00:00,8917.2,8522.6,9050.3,8460.0,44193.74054593,8116.211931418676,5,0.050071150435113135,0.9,,,0.0,,0.7882030207589565,1.320997898176509,6717.539064720283,11258.336686999115,7900.0,,,
2018-03-25 08:00:00,8521.6,8445.0,8674.4,8364.8,30645.03282707,8140.780731418676,6,0.037369790271738305,0.9,,,0.0,,0.7882030207589565,1.320997898176509,6656.374510309388,11155.827250100618,7900.0,,,
2018-03-26 08:00:00,8445.1,8131.12312438,8499.1,7835.9,56392.58119403,8164.291623916196,0,-0.004062630423322092,1.1,,,0.0,,0.7882030207589565,1.320997898176509,6408.9758087993205,10741.19655712039,7900.0,,,
2018-03-27 08:00:00,8134.0,7784.6,8210.0,7716.6,50399.25537628,8183.969623916196,1,-0.048799011026276144,1.1,,,0.0,,0.7882030207589565,1.320997898176509,6135.845235400174,10283.440238144853,7900.0,,,
2018-03-28 08:00:00,7784.7,7936.0,8120.2,7702.1,35076.69583199,8205.077623916195,2,-0.03279403757642542,1.1,,,0.0,,0.7882030207589565,1.320997898176509,6255.179172743079,10483.439319928775,7900.0,,,
2018-03-29 08:00:00,7936.1,7094.0,7973.0,6883.0,77417.33236497,8222.074823916197,3,-0.13720074896848136,1.2,1200.0,1000.0,0.16890367859544203,0.1407530654962017,0.9571066993543986,1.4617509636727106,6789.714925220104,10369.66133629421,9100.0,15000.0,0.7461225192549565,0.6913107557529473
2018-03-30 08:00:00,7094.0,6840.4,7269.0,6533.0,108209.35704737,8238.436023916194,4,-0.16969677495312138,1.2,,,0.0,,0.9571066993543986,1.4617509636727106,6546.992666263828,9998.96129190681,9100.0,,,
2018-03-31 08:00:00,6840.4,6925.4,7222.0,6780.06217933,68024.05162901,8255.058823916195,5,-0.16107199867116226,1.2,,,0.0,,0.9571066993543986,1.4617509636727106,6628.346735708952,10123.21012381899,9100.0,,,
2018-04-01 08:00:00,6925.3,6816.6,7035.1,6425.1,54925.64706135,8272.081623916196,6,-0.17595107133712454,1.2,,,0.0,,0.9571066993543986,1.4617509636727106,6524.213526819194,9964.1716189714,9100.0,,,
2018-04-02 08:00:00,6816.7,7053.3,7132.0,6769.4,45018.58755877,8290.183871436355,0,-0.1491986053165854,1.2,,,0.0,,0.9571066993543986,1.4617509636727106,6750.76068255638,10310.16807207273,9100.0,,,
2018-04-03 08:00:00,7053.4,7405.6,7509.7,7019.9,49859.14696603,8309.147871436355,1,-0.10874133971576116,1.2,,,0.0,,0.9571066993543986,1.4617509636727106,7087.9493727389345,10825.142936574626,9100.0,,,
2018-04-04 08:00:00,7405.6,6786.0,7422.0,6670.0,53718.82875797,8325.152671436355,2,-0.18487981328164668,1.2,,,0.0,,0.9571066993543986,1.4617509636727106,6494.926061818949,9919.442039483014,9100.0,,,
2018-04-05 08:00:00,6785.9,6769.0,6938.0,6564.9,45852.05082436,8341.376271436355,3,-0.18850321820641203,1.2,1200.0,1000.0,0.1770132509907026,0.14751104249225216,1.1341199503451012,1.6092620061649627,7676.85794388599,10893.094519730632,10300.0,16000.0,0.7453260139695136,0.6808184074831645
2018-04-06 08:00:00,6770.4,6610.0,6864.0,6500.2,42142.63100791,8356.823471436355,4,-0.2090296004704422,1.3,,,0.0,,1.1341199503451012,1.6092620061649627,7496.532871781119,10637.221860750404,10300.0,,,
